carat,depth,table,x,y,z,cut_code,color_code,clarity_code,price
1.02,59.2,59.0,6.66,6.58,3.92,3,3,3,6169
1.02,62.1,59.0,6.47,6.41,4.0,3,3,3,6169
1.02,60.5,54.0,6.57,6.48,3.95,3,3,3,6169
1.02,59.8,58.0,6.58,6.54,3.92,3,3,3,6169
1.02,61.9,53.0,6.5,6.48,4.02,4,3,3,6169
1.32,62.3,58.0,6.98,7.01,4.36,3,1,2,6171
1.32,62.2,58.0,6.99,7.04,4.36,3,1,2,6171
1.51,63.2,58.0,7.28,7.25,4.59,2,0,1,6171
1.23,62.4,60.0,6.82,6.78,4.24,3,5,1,6172
1.51,61.3,55.0,7.41,7.36,4.53,3,1,1,6173
1.04,61.4,57.0,6.52,6.44,3.98,4,3,5,6173
1.05,63.7,59.0,6.42,6.38,4.08,1,6,2,6174
1.05,59.3,58.0,6.74,6.68,3.98,3,6,2,6174
1.28,57.6,62.0,7.17,7.13,4.12,1,3,2,6175
1.49,62.6,54.0,7.31,7.28,4.57,4,4,0,6175
1.38,60.2,59.0,7.29,7.19,4.36,3,0,3,6175
1.01,64.2,60.0,6.35,6.32,4.07,1,6,3,6176
1.01,65.6,61.0,6.21,6.16,4.06,0,6,3,6176
1.01,62.6,58.0,6.48,6.37,4.02,3,4,4,6176
1.01,62.9,57.0,6.43,6.39,4.03,4,3,4,6176
1.01,64.0,58.0,6.3,6.24,4.01,1,6,3,6176
1.01,62.0,60.0,6.4,6.37,3.96,3,6,2,6176
1.04,62.6,55.0,6.45,6.49,4.05,4,3,3,6177
1.04,61.4,57.0,6.5,6.53,4.0,4,3,3,6177
1.04,61.9,57.0,6.46,6.5,4.01,2,3,3,6177
1.04,62.5,58.0,6.43,6.47,4.03,3,3,3,6177
1.2,62.0,57.0,6.77,6.81,4.21,2,2,4,6177
1.04,61.8,56.0,6.47,6.5,4.01,2,3,3,6177
1.0,62.4,62.0,6.33,6.37,3.96,1,3,4,6177
1.11,61.4,57.5,6.62,6.66,4.08,1,5,2,6178
1.03,62.4,57.0,6.48,6.44,4.03,4,4,2,6178
1.21,61.1,57.0,6.91,6.83,4.2,4,2,2,6180
1.21,61.8,58.0,6.83,6.79,4.21,3,2,2,6180
1.05,62.8,58.0,6.48,6.44,4.06,3,3,3,6181
1.37,62.8,57.0,7.12,7.08,4.46,3,4,1,6181
1.05,61.8,58.0,6.59,6.52,4.05,3,3,3,6181
1.2,61.4,58.0,6.8,6.75,4.16,3,4,3,6182
1.2,64.2,60.0,6.68,6.62,4.27,1,2,2,6182
1.0,63.2,59.0,6.3,6.35,4.0,1,4,3,6183
1.0,62.2,57.0,6.4,6.43,3.99,2,4,3,6183
1.0,63.5,60.0,6.3,6.36,4.02,1,2,6,6183
1.0,62.9,59.0,6.4,6.47,4.02,2,4,3,6183
1.53,62.8,58.0,7.39,7.28,4.61,3,3,0,6183
1.23,61.1,58.0,6.86,6.91,4.21,4,1,2,6183
1.03,62.5,59.0,6.44,6.42,4.02,3,5,3,6183
1.03,62.1,56.0,6.5,6.46,4.03,4,4,2,6183
1.22,62.7,59.0,6.82,6.81,4.27,3,2,3,6184
1.54,61.6,55.0,7.4,7.43,4.57,4,3,0,6186
1.26,61.4,60.0,6.92,6.95,4.26,4,0,6,6186
1.0,63.9,60.0,6.3,6.35,4.04,1,3,4,6187
1.3,58.1,59.0,7.19,7.16,4.17,3,1,2,6188
1.21,62.9,57.0,6.75,6.8,4.26,2,2,3,6189
1.21,62.9,57.0,6.75,6.8,4.26,2,2,3,6189
1.0,60.8,61.0,6.33,6.4,3.87,1,6,3,6189
1.0,62.8,61.0,6.31,6.34,3.97,1,6,3,6189
1.0,61.2,61.0,6.35,6.39,3.9,2,6,3,6190
1.21,62.2,60.0,6.71,6.73,4.18,2,3,2,6190
1.33,62.4,55.0,7.02,7.05,4.39,4,0,4,6190
1.21,62.0,57.0,6.81,6.83,4.23,4,6,1,6190
1.18,62.3,55.6,6.73,6.76,4.21,4,1,3,6191
1.02,62.3,57.0,6.41,6.44,4.0,4,6,2,6191
1.2,62.6,59.0,6.69,6.73,4.2,2,1,4,6192
1.0,62.4,60.0,6.27,6.29,3.92,1,4,3,6192
1.14,61.3,62.0,6.71,6.77,4.13,2,4,2,6194
1.21,62.2,56.0,6.75,6.79,4.21,2,2,2,6194
1.0,63.7,52.0,6.41,6.36,4.07,1,2,5,6194
1.54,60.9,61.0,7.49,7.45,4.55,3,0,4,6194
1.58,59.1,59.0,7.68,7.59,4.51,3,4,1,6194
1.02,60.2,58.0,6.49,6.54,3.92,2,4,2,6195
1.01,59.1,59.0,6.58,6.65,3.91,2,4,3,6196
1.0,60.3,58.0,6.44,6.49,3.9,2,6,2,6196
1.05,60.7,60.0,6.52,6.56,3.97,4,6,2,6196
1.19,62.6,56.0,6.81,6.76,4.25,3,2,3,6198
1.2,62.4,60.0,6.75,6.71,4.2,2,2,2,6199
1.23,59.3,59.0,7.13,6.97,4.18,3,1,3,6199
1.23,60.6,56.0,6.94,6.92,4.2,4,2,1,6199
1.35,62.3,57.0,7.11,7.05,4.41,4,1,2,6199
1.23,62.1,56.0,6.85,6.82,4.24,4,2,1,6199
1.07,62.3,56.0,6.51,6.53,4.06,4,4,2,6200
1.22,61.4,58.0,6.85,6.87,4.21,4,0,4,6201
1.54,59.3,59.0,7.54,7.5,4.46,3,0,3,6202
1.16,62.3,56.0,6.77,6.68,4.19,3,2,3,6202
1.33,62.5,61.0,6.99,7.02,4.38,2,1,3,6203
1.08,61.3,56.0,6.63,6.72,4.09,4,6,2,6203
1.01,62.5,59.0,6.34,6.37,3.97,2,3,3,6204
1.01,59.2,60.0,6.46,6.51,3.84,2,4,3,6204
1.02,61.4,56.5,6.44,6.47,3.97,2,2,4,6204
1.04,62.3,54.0,6.55,6.49,4.06,3,3,3,6206
1.23,61.1,60.0,6.95,6.89,4.23,3,1,3,6206
1.0,61.4,60.0,6.4,6.44,3.94,2,5,2,6207
1.0,62.7,59.0,6.32,6.38,3.98,2,3,3,6208
0.9,62.2,58.0,6.14,6.18,3.83,2,6,4,6208
1.0,62.8,57.0,6.38,6.29,3.98,3,3,5,6209
1.12,62.1,57.0,6.6,6.63,4.11,4,3,3,6209
1.0,62.8,57.0,6.35,6.3,3.97,4,4,3,6209
1.0,61.6,55.0,6.42,6.34,3.93,3,4,3,6209
1.1,60.0,59.0,6.67,6.6,3.98,3,6,3,6209
1.0,63.8,58.0,6.32,6.28,4.02,1,4,3,6209
1.0,62.9,56.0,6.42,6.34,4.01,3,3,3,6209
1.2,64.0,56.0,6.63,6.58,4.23,1,4,4,6209
1.5,68.1,59.0,7.12,6.84,4.75,0,1,1,6209
1.2,62.1,56.5,6.8,6.84,4.23,4,1,4,6210
1.28,62.1,62.0,6.88,6.83,4.26,3,2,2,6210
1.0,64.9,52.0,6.24,6.33,4.08,0,4,3,6210
1.06,60.1,58.0,6.64,6.67,4.0,2,3,3,6212
1.06,63.1,59.0,6.45,6.48,4.08,1,3,3,6212
1.01,60.2,58.0,6.51,6.54,3.93,2,3,3,6213
1.07,61.9,60.0,6.55,6.48,4.03,3,3,3,6213
1.03,62.3,59.0,6.38,6.42,3.99,3,3,3,6214
1.52,62.2,59.0,7.36,7.27,4.56,3,1,1,6214
1.24,60.1,58.0,7.04,7.01,4.22,3,2,2,6215
1.02,61.9,62.0,6.47,6.38,3.98,3,5,3,6215
1.51,58.1,64.0,7.57,7.53,4.39,1,0,1,6215
1.48,59.7,59.0,7.46,7.42,4.44,3,2,1,6216
1.0,61.6,54.0,6.49,6.46,3.99,3,3,3,6216
1.22,60.3,59.0,6.93,6.87,4.16,3,1,3,6217
1.06,59.4,59.0,6.68,6.63,3.95,2,3,3,6217
1.03,63.4,62.0,6.34,6.31,4.01,2,4,3,6218
1.02,62.7,59.0,6.41,6.44,4.03,3,4,3,6220
1.01,62.7,58.0,6.31,6.36,3.97,3,3,4,6221
1.01,62.9,58.0,6.37,6.47,4.04,2,5,3,6221
1.01,63.0,60.0,6.32,6.35,3.99,2,5,3,6221
1.01,62.5,58.0,6.32,6.36,3.96,1,5,3,6221
1.01,63.7,56.0,6.27,6.29,4.0,1,5,3,6221
1.01,62.6,58.0,6.33,6.36,3.97,1,5,3,6221
1.32,65.2,58.0,6.86,6.79,4.45,0,5,1,6221
1.12,61.8,55.0,6.7,6.64,4.12,4,2,3,6222
1.0,63.1,57.0,6.32,6.36,4.0,1,4,3,6223
1.62,64.2,62.0,7.41,7.33,4.73,1,0,1,6223
1.21,61.5,58.0,6.86,6.79,4.2,3,5,1,6223
1.47,60.0,58.0,7.36,7.31,4.4,3,0,1,6223
1.05,59.7,57.0,6.63,6.71,3.98,2,5,2,6224
1.5,61.8,60.0,7.28,7.25,4.49,3,3,1,6224
1.5,63.8,56.0,7.26,7.15,4.59,1,1,2,6224
1.09,61.8,55.0,6.59,6.62,4.08,4,1,4,6225
1.09,61.4,56.0,6.61,6.66,4.07,4,1,4,6225
1.31,62.3,56.0,7.0,6.97,4.35,4,2,1,6225
1.21,60.2,58.0,6.89,6.93,4.16,2,2,2,6229
1.03,58.9,59.0,6.65,6.59,3.9,3,3,3,6229
1.03,60.3,56.0,6.59,6.55,3.96,4,3,3,6229
1.25,62.2,60.0,6.83,6.8,4.24,3,2,1,6230
0.9,61.7,56.0,6.19,6.22,3.83,4,5,4,6230
1.24,62.0,58.0,6.83,6.88,4.25,4,1,2,6232
1.07,62.5,57.0,6.6,6.53,4.1,3,5,3,6232
1.04,63.4,55.0,6.48,6.42,4.09,2,3,3,6232
1.23,61.9,58.0,6.77,6.79,4.2,2,4,1,6233
1.0,58.9,60.0,6.53,6.58,3.86,4,3,3,6235
1.31,62.3,56.0,7.06,6.99,4.38,3,0,4,6236
1.31,61.4,60.0,7.04,7.0,4.31,3,2,1,6236
1.28,62.6,58.0,6.94,6.89,4.33,3,3,1,6236
1.34,61.7,59.0,7.03,7.14,4.37,2,0,4,6237
1.34,63.0,57.0,6.9,7.01,4.38,2,0,4,6237
1.22,61.5,58.0,6.81,6.85,4.2,3,5,1,6237
0.9,62.9,56.0,6.11,6.19,3.87,4,3,6,6237
1.53,63.9,59.0,7.31,7.17,4.64,1,1,1,6238
1.02,62.0,59.0,6.45,6.39,3.98,3,3,4,6238
1.02,61.4,59.0,6.48,6.42,3.96,3,4,4,6238
1.01,60.5,60.0,6.44,6.52,3.92,2,3,4,6239
1.01,60.7,63.0,6.38,6.4,3.88,2,3,4,6239
1.01,59.9,59.0,6.48,6.51,3.89,3,3,4,6239
1.01,61.6,56.0,6.43,6.46,3.97,4,3,3,6239
1.26,62.0,55.0,6.9,6.97,4.29,4,2,1,6239
1.06,61.8,57.0,6.56,6.52,4.04,4,3,3,6240
1.03,61.8,56.0,6.54,6.48,4.02,4,3,3,6241
1.11,61.3,56.0,6.74,6.68,4.12,4,6,1,6241
1.01,62.3,58.0,6.34,6.4,3.97,3,4,3,6244
1.01,61.5,58.0,6.41,6.46,3.96,3,4,3,6244
1.0,62.9,59.0,6.27,6.38,3.98,2,5,3,6245
1.56,64.0,57.0,7.32,7.28,4.67,1,1,2,6246
1.56,63.7,54.0,7.35,7.31,4.67,1,3,1,6246
1.3,62.7,58.0,6.97,6.9,4.35,3,1,3,6246
1.01,58.7,62.0,6.49,6.55,3.83,1,3,4,6247
1.0,62.4,58.0,6.33,6.4,3.97,1,5,3,6248
1.21,62.4,58.0,6.77,6.83,4.24,2,6,1,6248
1.0,62.6,56.0,6.36,6.39,3.99,2,2,5,6249
1.06,61.7,55.1,6.56,6.58,4.06,4,4,2,6249
1.03,61.9,57.0,6.52,6.54,4.04,4,6,2,6250
1.01,60.8,63.0,6.44,6.46,3.92,1,5,3,6250
1.22,63.5,56.0,6.84,6.77,4.32,1,2,1,6250
1.2,60.7,60.0,6.88,6.82,4.16,3,2,3,6250
1.2,62.4,58.0,6.81,6.75,4.23,3,4,2,6250
1.2,59.9,59.0,6.96,6.87,4.14,3,1,4,6250
1.0,64.0,58.0,6.27,6.21,3.99,1,6,4,6250
1.5,61.1,59.0,7.41,7.35,4.51,3,2,1,6250
1.5,64.6,59.0,7.2,7.11,4.62,0,2,1,6250
1.39,60.3,57.0,7.24,7.26,4.37,4,0,3,6252
1.35,60.5,56.0,7.19,7.12,4.33,3,0,3,6254
1.24,61.3,57.0,6.95,6.89,4.24,4,2,2,6254
1.04,62.2,56.6,6.43,6.49,4.02,4,2,4,6255
1.05,61.3,57.0,6.51,6.54,4.0,4,2,2,6255
1.53,61.8,56.0,7.4,7.35,4.56,4,1,1,6255
1.14,61.9,58.0,6.72,6.68,4.15,3,3,3,6256
1.14,58.9,59.0,6.84,6.78,4.01,3,6,2,6256
1.33,61.0,60.0,7.13,7.05,4.33,3,5,1,6256
1.24,60.2,58.0,6.98,6.93,4.19,3,1,3,6257
1.01,58.8,63.0,6.51,6.56,3.84,2,4,3,6257
1.01,59.2,59.0,6.49,6.61,3.88,2,4,3,6257
1.01,61.9,58.0,6.38,6.48,3.98,2,3,5,6257
1.01,62.2,54.0,6.42,6.45,4.0,4,6,2,6257
1.09,62.8,54.0,6.6,6.62,4.15,4,6,2,6259
1.04,62.6,53.0,6.49,6.52,4.07,4,5,2,6260
1.38,61.8,56.0,7.17,7.14,4.42,4,0,2,6260
1.37,62.4,58.0,7.1,7.0,4.4,3,3,1,6260
1.3,61.1,58.0,7.02,6.98,4.28,3,4,1,6261
1.21,60.0,60.0,7.01,6.92,4.18,3,5,2,6261
1.21,63.0,57.0,6.75,6.7,4.24,3,5,2,6261
1.54,63.3,60.0,7.26,7.3,4.61,1,5,0,6261
1.21,62.6,55.0,6.81,6.74,4.24,4,4,3,6261
1.0,62.0,56.0,6.42,6.36,3.96,4,5,3,6261
1.07,62.5,56.0,6.52,6.55,4.08,2,2,4,6262
1.12,62.9,57.0,6.6,6.62,4.16,2,4,2,6262
1.0,62.4,60.0,6.37,6.39,3.98,2,3,4,6263
1.31,61.7,59.0,6.96,7.01,4.31,2,2,1,6263
1.02,61.8,57.0,6.43,6.46,3.98,4,2,2,6264
1.01,61.7,60.0,6.36,6.45,3.95,2,5,3,6265
1.51,63.8,59.0,7.27,7.21,4.62,1,1,2,6266
1.51,60.0,60.0,7.45,7.4,4.48,3,3,1,6266
1.0,63.3,55.0,6.29,6.34,4.0,1,4,3,6267
1.01,63.1,56.0,6.41,6.37,4.03,2,4,3,6267
1.01,60.8,59.0,6.43,6.5,3.93,2,5,2,6268
1.0,57.4,58.0,6.57,6.64,3.79,0,5,3,6268
1.01,61.4,59.0,6.37,6.43,3.93,2,6,2,6270
1.01,63.6,59.0,6.33,6.37,4.04,2,6,2,6270
1.01,59.1,56.0,6.55,6.52,3.86,0,3,3,6271
1.01,62.4,56.0,6.43,6.35,3.99,3,4,3,6271
1.01,58.9,58.0,6.59,6.51,3.86,3,4,3,6271
1.01,62.7,58.0,6.37,6.3,3.97,3,4,3,6271
1.01,62.3,58.0,6.34,6.3,3.94,3,4,3,6271
1.01,60.8,61.0,6.42,6.45,3.91,1,4,3,6271
1.01,63.1,60.0,6.39,6.29,4.0,2,4,3,6271
1.01,61.3,61.0,6.38,6.34,3.9,3,4,3,6271
1.01,61.1,60.0,6.49,6.4,3.94,0,4,3,6271
1.01,61.6,59.0,6.38,6.32,3.91,3,6,3,6271
1.01,62.5,58.0,6.43,6.4,4.01,3,4,3,6271
1.01,61.6,57.0,6.44,6.41,3.96,4,3,3,6271
1.01,60.4,59.0,6.52,6.46,3.92,3,4,3,6271
1.0,62.8,62.0,6.29,6.26,3.94,3,5,3,6272
1.18,62.2,55.0,6.8,6.77,4.22,4,1,4,6272
1.0,61.6,58.0,6.44,6.42,3.96,3,3,3,6272
1.6,65.0,56.0,7.35,7.26,4.8,0,4,1,6272
1.0,57.4,62.0,6.56,6.53,3.76,1,5,3,6272
1.0,62.3,54.0,6.42,6.38,3.99,4,3,3,6272
1.0,60.1,57.0,6.42,6.35,3.84,3,3,3,6272
1.0,63.8,58.0,6.31,6.19,3.99,1,5,3,6272
1.0,59.9,59.0,6.45,6.38,3.84,3,5,3,6272
1.07,62.3,57.0,6.56,6.47,4.06,2,3,3,6274
1.07,62.4,57.0,6.55,6.5,4.07,3,4,3,6274
1.19,62.0,56.4,6.77,6.81,4.2,4,2,2,6275
1.0,61.1,58.0,6.43,6.41,3.92,1,5,2,6275
1.26,62.7,58.0,6.91,6.87,4.32,4,4,1,6277
1.54,61.5,61.0,7.41,7.31,4.53,3,1,1,6278
1.22,63.4,57.0,6.74,6.77,4.28,2,3,2,6278
1.04,59.6,62.0,6.62,6.56,3.93,3,4,3,6278
1.04,59.1,60.0,6.66,6.6,3.92,3,2,5,6278
1.36,61.5,58.0,7.09,7.16,4.38,2,2,1,6279
1.05,62.2,55.8,6.49,6.52,4.04,4,1,3,6279
1.21,60.3,60.0,6.89,6.93,4.17,4,1,4,6279
1.0,60.7,62.0,6.33,6.46,3.88,1,5,3,6279
1.29,62.2,57.0,7.01,6.97,4.35,3,1,3,6279
1.35,62.3,57.0,7.02,7.08,4.39,4,0,2,6281
1.2,60.8,60.0,6.9,6.85,4.18,3,2,2,6282
1.0,62.5,58.0,6.32,6.36,3.96,2,4,3,6283
1.32,62.2,58.0,7.04,6.99,4.36,3,1,2,6283
1.01,63.8,56.0,6.27,6.34,4.02,1,3,4,6283
1.1,60.5,60.0,6.67,6.58,4.01,3,3,3,6284
1.0,64.0,59.0,6.22,6.31,4.01,2,5,3,6285
1.0,57.3,64.0,6.59,6.46,3.79,0,5,3,6285
1.18,60.8,58.0,6.81,6.85,4.15,2,3,2,6286
1.04,62.0,59.0,6.43,6.5,4.01,4,3,3,6286
1.04,59.4,58.0,6.63,6.67,3.95,4,3,3,6286
1.01,58.8,59.0,6.55,6.59,3.86,2,4,3,6288
1.01,60.8,58.0,6.44,6.49,3.93,2,4,3,6288
1.01,59.4,61.0,6.48,6.51,3.86,2,4,3,6288
1.23,61.2,55.0,6.92,7.01,4.26,4,5,1,6288
1.32,62.3,57.0,6.96,7.0,4.35,4,0,3,6288
1.09,61.3,56.0,6.57,6.63,4.05,4,2,3,6288
1.01,61.7,58.0,6.3,6.34,3.9,1,4,3,6288
1.01,62.1,58.0,6.28,6.35,3.92,1,4,3,6288
1.22,62.3,58.0,6.83,6.76,4.23,3,3,2,6288
0.9,62.2,60.0,6.04,6.12,3.78,2,5,5,6289
1.01,63.7,56.0,6.29,6.34,4.02,2,4,3,6289
2.49,66.3,58.0,8.26,8.18,5.45,0,0,0,6289
1.23,60.6,54.0,6.97,7.02,4.24,4,6,1,6289
1.23,62.4,56.0,6.81,6.87,4.27,4,6,1,6289
1.3,62.7,57.0,6.88,6.9,4.32,2,1,3,6290
1.04,61.4,57.0,6.53,6.5,4.0,4,3,3,6290
1.04,62.5,58.0,6.47,6.43,4.03,3,3,3,6290
0.29,61.4,57.0,4.27,4.3,2.63,4,3,5,607
0.29,60.7,54.0,4.33,4.37,2.64,4,3,5,607
0.29,61.9,56.0,4.24,4.25,2.62,4,3,5,607
0.36,61.6,56.0,4.58,4.61,2.83,4,1,6,607
0.29,62.1,55.0,4.28,4.3,2.66,4,2,6,607
0.29,62.3,55.0,4.25,4.29,2.66,4,3,6,607
0.29,62.8,54.0,4.21,4.24,2.65,4,3,6,607
0.35,61.5,54.0,4.57,4.6,2.82,4,4,2,607
0.29,62.2,55.0,4.25,4.28,2.65,4,2,7,607
0.29,60.7,57.0,4.3,4.33,2.62,4,2,7,607
0.29,62.1,55.0,4.26,4.29,2.65,4,2,7,607
0.34,62.7,57.0,4.51,4.48,2.82,4,3,2,607
0.31,63.9,55.0,4.27,4.3,2.74,1,4,4,607
0.24,61.8,56.0,4.01,4.04,2.48,2,4,5,608
0.24,61.7,56.0,3.98,4.0,2.45,2,4,5,608
0.24,60.6,59.0,4.04,4.06,2.45,2,4,5,608
0.24,62.2,56.0,3.96,3.98,2.47,2,5,5,608
0.24,62.4,54.0,3.96,3.99,2.48,2,5,5,608
0.24,62.2,57.0,3.97,4.0,2.48,2,4,6,608
0.24,62.3,56.0,3.97,4.01,2.49,2,4,6,608
0.24,60.4,56.0,4.05,4.07,2.45,2,4,6,608
0.24,62.5,55.0,3.98,4.02,2.49,2,4,6,608
0.37,63.5,59.0,4.51,4.55,2.88,2,2,3,608
0.37,61.0,56.0,4.61,4.68,2.84,4,3,2,608
0.36,59.3,59.0,4.66,4.62,2.75,3,3,1,608
0.36,62.4,58.0,4.58,4.56,2.85,3,3,1,608
0.36,60.8,58.0,4.61,4.57,2.79,3,3,1,608
0.36,61.9,56.0,4.59,4.55,2.83,3,3,1,608
0.3,61.1,59.0,4.37,4.3,2.65,3,2,3,608
0.3,61.6,56.0,4.36,4.31,2.67,4,1,4,608
1.04,61.8,56.0,6.5,6.47,4.01,4,3,3,6290
1.04,61.9,57.0,6.5,6.46,4.01,4,3,3,6290
1.0,62.4,62.0,6.37,6.33,3.96,3,3,4,6290
1.04,62.6,55.0,6.49,6.45,4.05,4,3,3,6290
1.04,62.6,56.0,6.44,6.41,4.02,3,3,3,6290
1.0,62.9,57.0,6.36,6.32,3.99,4,3,4,6290
1.0,62.3,58.0,6.39,6.3,3.95,3,3,4,6290
1.01,63.5,57.0,6.36,6.39,4.05,2,3,3,6291
1.23,61.4,59.0,6.85,6.87,4.21,3,2,3,6291
1.51,65.4,60.0,7.06,6.96,4.6,0,2,1,6291
0.95,61.7,56.0,6.31,6.34,3.9,4,4,2,6291
1.51,64.5,59.0,7.21,7.15,4.63,0,2,1,6291
1.11,61.4,58.0,6.66,6.62,4.08,4,5,2,6291
1.21,60.5,58.0,6.95,6.89,4.19,4,1,4,6292
1.03,61.9,59.0,6.44,6.49,4.0,2,2,4,6294
1.32,62.9,57.0,6.94,6.98,4.38,2,3,1,6294
1.01,62.0,54.9,6.41,6.44,3.99,4,3,3,6295
1.01,59.6,59.0,6.52,6.57,3.9,4,3,3,6295
1.01,62.0,57.0,6.4,6.44,3.98,4,3,3,6295
1.01,60.6,58.0,6.44,6.5,3.92,4,3,3,6295
1.0,60.8,55.0,6.46,6.49,3.94,2,3,3,6296
1.06,60.4,58.0,6.64,6.68,4.02,3,3,3,6296
1.0,63.5,60.0,6.36,6.3,4.02,2,2,6,6296
1.0,62.9,59.0,6.47,6.4,4.02,3,4,3,6296
1.0,62.2,57.0,6.43,6.4,3.99,3,4,3,6296
1.0,63.2,59.0,6.35,6.3,4.0,2,4,3,6296
1.21,62.1,60.0,6.81,6.87,4.25,1,0,7,6299
1.03,62.2,56.0,6.48,6.45,4.02,4,6,2,6299
1.54,61.6,55.0,7.43,7.4,4.57,4,3,0,6299
1.25,60.4,59.0,6.98,6.96,4.21,3,3,1,6300
1.25,61.2,58.0,6.94,6.89,4.23,3,1,3,6300
1.32,61.2,58.0,7.12,7.06,4.34,2,1,1,6300
1.5,63.5,60.0,7.19,7.12,4.54,2,5,1,6300
1.29,61.6,54.0,7.0,7.02,4.32,4,2,1,6300
1.15,61.9,56.0,6.68,6.72,4.15,4,1,2,6300
1.15,61.8,55.0,6.73,6.76,4.17,4,1,2,6300
1.5,61.7,62.0,7.28,7.24,4.48,3,6,0,6300
1.5,61.5,65.0,7.21,7.17,4.42,1,5,1,6300
1.25,61.5,56.0,7.0,6.92,4.28,4,3,1,6300
1.02,62.5,58.0,6.41,6.46,4.02,3,3,3,6301
1.02,62.6,58.0,6.36,6.46,4.01,2,3,4,6301
1.16,63.4,55.0,6.73,6.65,4.24,2,4,2,6301
1.21,62.9,57.0,6.8,6.75,4.26,4,2,3,6302
1.3,62.3,58.0,6.93,6.96,4.33,2,1,2,6302
0.9,61.6,56.0,6.2,6.23,3.83,4,3,5,6302
1.2,61.1,58.0,6.83,6.86,4.18,4,1,3,6303
1.0,61.2,61.0,6.39,6.35,3.9,3,6,3,6303
1.34,61.7,55.0,7.12,7.08,4.38,4,6,0,6303
1.18,62.3,56.0,6.76,6.73,4.21,4,1,3,6304
1.02,61.5,57.0,6.48,6.5,3.99,4,4,3,6306
1.5,63.6,58.0,7.18,7.25,4.59,1,0,1,6306
1.56,61.4,58.0,7.38,7.43,4.55,3,0,1,6306
1.3,63.4,57.0,6.93,6.88,4.38,2,2,2,6307
1.03,62.4,58.0,6.47,6.42,4.02,3,4,3,6307
1.28,61.4,57.0,7.04,6.97,4.3,4,1,3,6308
1.12,61.9,57.0,6.66,6.69,4.13,4,2,4,6309
1.01,62.3,58.0,6.39,6.45,4.0,2,5,3,6310
1.11,62.3,58.0,6.59,6.61,4.11,2,3,3,6311
1.83,62.0,58.0,7.84,7.8,4.85,3,3,0,6313
1.15,62.0,55.0,6.72,6.76,4.18,4,3,2,6313
1.0,63.8,59.0,6.25,6.32,4.01,2,5,3,6315
2.01,70.2,57.0,7.53,7.5,5.27,0,3,0,6315
1.0,64.1,54.0,6.26,6.31,4.03,1,5,3,6315
1.45,62.4,57.0,7.16,7.23,4.49,2,0,2,6316
1.05,60.7,55.0,6.62,6.67,4.03,4,5,2,6316
1.33,62.5,61.0,7.02,6.99,4.38,3,1,3,6316
1.12,61.6,54.0,6.72,6.74,4.14,4,1,5,6317
1.02,61.4,57.0,6.47,6.44,3.97,4,2,4,6317
1.26,61.9,58.0,6.97,6.92,4.3,2,1,2,6318
1.0,62.7,58.0,6.38,6.41,4.01,2,4,3,6319
1.08,63.1,57.0,6.56,6.5,4.12,2,4,3,6319
1.24,59.3,60.0,7.05,7.01,4.16,3,6,2,6319
1.26,62.1,57.0,6.88,6.94,4.29,2,2,2,6320
1.69,62.4,60.0,7.56,7.59,4.73,3,1,0,6320
1.71,62.8,57.0,7.58,7.55,4.75,4,0,2,6320
1.14,60.4,58.0,6.82,6.79,4.11,3,4,2,6320
1.29,60.4,58.0,7.12,7.03,4.27,3,1,3,6321
1.29,61.5,55.0,7.03,6.99,4.31,4,3,1,6321
1.17,62.2,57.0,6.75,6.72,4.19,4,3,3,6321
1.12,62.1,57.0,6.63,6.6,4.11,4,3,3,6322
1.31,61.9,59.0,7.02,6.98,4.33,3,1,3,6323
1.22,62.4,57.0,6.78,6.82,4.24,2,2,2,6323
1.22,62.5,59.0,6.79,6.82,4.25,2,2,2,6323
1.21,62.9,58.0,6.78,6.79,4.27,2,5,2,6324
1.17,60.3,61.0,6.84,6.8,4.11,4,2,3,6324
1.07,61.1,59.0,6.62,6.57,4.03,4,3,3,6324
1.0,62.4,55.0,6.34,6.42,3.98,4,5,2,6324
1.2,62.1,57.0,6.84,6.8,4.23,4,1,4,6324
1.06,60.1,58.0,6.67,6.64,4.0,3,3,3,6325
1.06,63.1,59.0,6.48,6.45,4.08,2,3,3,6325
1.01,62.7,56.0,6.36,6.46,4.02,2,3,4,6326
1.3,57.1,63.0,7.22,7.27,4.14,1,6,1,6327
1.24,60.1,58.0,7.04,7.01,4.22,3,2,2,6327
1.29,61.6,57.0,6.98,7.01,4.32,4,0,2,6327
1.03,62.3,59.0,6.42,6.38,3.99,3,3,3,6327
2.14,66.4,56.0,8.0,7.92,5.29,0,2,0,6328
1.18,60.9,57.0,6.86,6.89,4.19,4,5,1,6328
1.0,64.1,56.0,6.28,6.24,4.01,1,6,2,6328
1.0,62.8,59.0,6.35,6.32,3.98,3,4,3,6328
1.0,60.5,56.0,6.54,6.49,3.94,4,3,3,6328
1.0,62.2,59.0,6.37,6.29,3.94,3,4,3,6328
1.01,60.8,58.0,6.44,6.49,3.93,3,4,3,6330
1.01,63.9,58.0,6.32,6.39,4.06,1,4,3,6330
1.26,62.2,58.0,6.88,6.92,4.29,4,0,4,6332
1.01,60.6,62.0,6.52,6.49,3.94,1,4,3,6332
1.02,62.7,59.0,6.44,6.41,4.03,3,4,3,6333
1.2,61.4,59.0,6.79,6.75,4.16,3,2,3,6333
